time,wind_speed_100m,temperature_2m,actual_mw,physics_mw,final_forecast_mw,physics_penalty_inr,ml_penalty_inr
2024-01-02 10:45:00+00:00,24.673416673982878,25.246800595238096,2.773720516903827,3.028875,2.7716023988723757,0.0,0.0
2024-01-02 11:00:00+00:00,24.78237630192246,25.10396825396825,2.8031025275679307,3.028875,2.7594920463562014,0.0,0.0
2024-01-02 11:15:00+00:00,24.897124628731238,24.896651785714287,2.7576877938748012,3.028875,2.7594920463562014,0.0,0.0
2024-01-02 11:30:00+00:00,25.057189413135916,24.65,0.0,0.0,0.0,0.0,0.0
2024-01-02 11:45:00+00:00,25.29900299252833,24.19446663533834,0.0,0.0,0.0,0.0,0.0
2024-01-02 12:00:00+00:00,25.633762720021657,23.48484753550543,0.0,0.0,0.0,0.0,0.0
2024-01-02 12:15:00+00:00,26.063143877924617,22.732804667919797,0.0,0.0,0.0,0.0,0.0
2024-01-02 12:30:00+00:00,26.58882174854592,22.15,0.0,0.0,0.0,0.0,0.0
2024-01-02 12:45:00+00:00,27.4260539421855,21.763538869495168,0.0,0.0,0.0,0.0,0.0
2024-01-02 13:00:00+00:00,28.63002444445859,21.43873523093448,0.0,0.0,0.0,0.0,0.0
2024-01-02 13:15:00+00:00,29.96229810064684,21.144563976906554,0.0,0.0,0.0,0.0,0.0
2024-01-02 13:30:00+00:00,31.184439756031924,20.85,0.0,0.0,0.0,0.0,0.0
2024-01-02 13:45:00+00:00,32.29259041200351,20.55484494579082,0.0,0.0,0.0,0.0,0.0
2024-01-02 14:00:00+00:00,33.39607806014132,20.272188562925173,0.0,0.0,0.0,0.0,0.0
2024-01-02 14:15:00+00:00,34.42624803101208,19.99093789859694,0.0,0.0,0.0,0.0,0.0
2024-01-02 14:30:00+00:00,35.3144456551825,19.7,0.0,0.0,0.0,0.0,0.0
2024-01-02 14:45:00+00:00,36.16465335093985,19.38683416193182,0.0,0.0,0.0,0.0,0.0
2024-01-02 15:00:00+00:00,37.002485752294106,19.06020359848485,0.0,0.0,0.0,0.0,0.0
2024-01-02 15:15:00+00:00,37.64173651339607,18.740971235795456,0.0,0.0,0.0,0.0,0.0
2024-01-02 15:30:00+00:00,37.89619928839654,18.45,0.0,0.0,0.0,0.0,0.0
2024-01-02 15:45:00+00:00,37.72730833296536,18.189043699866307,0.0,0.0,0.0,0.0,0.0
2024-01-02 16:00:00+00:00,37.31120232480517,17.94483622994652,0.0,0.0,0.0,0.0,0.0
2024-01-02 16:15:00+00:00,36.783731551115984,17.715710645053473,0.0,0.0,0.0,0.0,0.0
2024-01-02 16:30:00+00:00,36.28074629909783,17.5,0.0,0.0,0.0,0.0,0.0
2024-01-02 16:45:00+00:00,35.794791978606476,17.296185661764703,0.0,0.0,0.0,0.0,0.0
2024-01-02 17:00:00+00:00,35.26479150610253,17.10355392156863,0.0,0.0,0.0,0.0,0.0
2024-01-02 17:15:00+00:00,34.74616142869324,16.921645220588232,0.0,0.0,0.0,0.0,0.0
2024-01-02 17:30:00+00:00,34.294318293485865,16.75,0.0,0.0,0.0,0.0,0.0
2024-01-02 17:45:00+00:00,33.930132884988815,16.590625,0.0,0.0,0.0,0.0,0.0
2024-01-02 18:00:00+00:00,33.611525678483915,16.441666666666666,0.0,0.0,0.0,0.0,0.0
2024-01-02 18:15:00+00:00,33.299487757238516,16.296875,0.0,0.0,0.0,0.0,0.0
2024-01-02 18:30:00+00:00,32.955010204519965,16.15,0.0,0.0,0.0,0.0,0.0
2024-01-02 18:45:00+00:00,32.54125310992522,15.99877717391304,0.0,0.0,0.0,0.0,0.0
2024-01-02 19:00:00+00:00,32.08442975055464,15.846739130434782,0.0,0.0,0.0,0.0,0.0
2024-01-02 19:15:00+00:00,31.640110990930648,15.69633152173913,0.0,0.0,0.0,0.0,0.0
2024-01-02 19:30:00+00:00,31.263867695575644,15.55,0.0,0.0,0.0,0.0,0.0
2024-01-02 19:45:00+00:00,30.98048735386821,15.40913722826087,0.0,0.0,0.0,0.0,0.0
2024-01-02 20:00:00+00:00,30.744463172562604,15.272010869565218,0.0,0.0,0.0,0.0,0.0
2024-01-02 20:15:00+00:00,30.50592459224473,15.136379076086955,0.0,0.0,0.0,0.0,0.0
2024-01-02 20:30:00+00:00,30.215001053500526,15.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 20:45:00+00:00,29.844192898621444,14.863620923913045,0.0,0.0,0.0,0.0,0.0
2024-01-02 21:00:00+00:00,29.40694747624573,14.727989130434782,0.0,0.0,0.0,0.0,0.0
2024-01-02 21:15:00+00:00,28.91481473647946,14.590862771739129,0.0,0.0,0.0,0.0,0.0
2024-01-02 21:30:00+00:00,28.379344629428687,14.45,0.0,0.0,0.0,0.0,0.0
2024-01-02 21:45:00+00:00,27.648568665876724,14.30111166007905,0.0,0.0,0.0,0.0,0.0
2024-01-02 22:00:00+00:00,26.751721409683178,14.146442687747037,0.0,0.0,0.0,0.0,0.0
2024-01-02 22:15:00+00:00,25.97215739056858,13.993552371541501,0.0,0.0,0.0,0.0,0.0
2024-01-02 22:30:00+00:00,25.593231138253458,13.85,0.0,0.0,0.0,0.0,0.0
2024-01-02 22:45:00+00:00,25.529085533459735,13.716003787878787,0.0,0.0,0.0,0.0,0.0
2024-01-02 23:00:00+00:00,25.491404273664998,13.587373737373737,0.0,0.0,0.0,0.0,0.0
2024-01-02 23:15:00+00:00,25.459853113723263,13.465056818181818,0.0,0.0,0.0,0.0,0.0
2024-01-02 23:30:00+00:00,25.414097808488574,13.35,0.0,0.0,0.0,0.0,0.0
2024-01-02 23:45:00+00:00,25.35395345383919,13.2475,0.0,0.0,0.0,0.0,0.0
2024-01-03 00:00:00+00:00,25.28360595607398,13.154444444444442,0.0,0.0,0.0,0.0,0.0
2024-01-03 00:15:00+00:00,25.189277285677903,13.059166666666666,0.0,0.0,0.0,0.0,0.0
2024-01-03 00:30:00+00:00,25.057189413135916,12.95,0.0,0.0,0.0,0.0,0.0
2024-01-03 00:45:00+00:00,24.714500823115504,12.78875,2.8002749407198695,3.028875,2.8757680870294573,0.0,0.0
2024-01-03 01:00:00+00:00,24.096820314005353,12.59,2.9148681741107496,3.028875,2.8757680870294573,0.0,0.0
2024-01-03 01:15:00+00:00,23.353045326872202,12.42125,2.917089611302156,3.028875,2.876686982035637,0.0,0.0
2024-01-03 01:30:00+00:00,22.632073302782775,12.35,2.840411600325104,3.028875,2.8789341069459917,0.0,0.0
2024-01-03 01:45:00+00:00,21.9357470572048,12.449828767123288,2.8372836437757205,3.028875,2.8763792134523394,0.0,0.0
2024-01-03 02:00:00+00:00,21.193802173404066,12.707876712328767,2.9357984598452465,3.028875,2.876539162516594,0.0,0.0
2024-01-03 02:15:00+00:00,20.44697524414442,13.061986301369863,2.819158031117369,3.028875,2.876539162516594,0.0,0.0
2024-01-03 02:30:00+00:00,19.7360028621897,13.45,2.83101028097277,3.028875,2.876539162516594,0.0,0.0
2024-01-03 02:45:00+00:00,19.13175568562105,13.947435573630138,2.821783533073515,3.028875,2.876539162516594,0.0,0.0
2024-01-03 03:00:00+00:00,18.590783347214227,14.604748287671232,2.889205526860116,3.028875,2.876539162516594,0.0,0.0
2024-01-03 03:15:00+00:00,17.982340901774972,15.322186857876712,2.809449397329508,3.028875,2.876334211945534,0.0,0.0
2024-01-03 03:30:00+00:00,17.17568340410905,16.0,2.9262903614516755,3.028875,2.876334211945534,0.0,0.0
2024-01-03 03:45:00+00:00,15.493637611891812,16.619390624999998,2.88344507414615,3.028875,2.876756779074669,0.0,0.0
2024-01-03 04:00:00+00:00,13.02728754284442,17.231125000000002,2.844169534312371,3.028875,2.874300084233284,0.0,0.0
2024-01-03 04:15:00+00:00,10.798274141841365,17.839796875,2.617971705693652,2.8716480106969478,2.731109109606326,0.0,0.0
2024-01-03 04:30:00+00:00,9.828238353757127,18.45,2.337743750630379,2.431908867070462,2.310089311311032,0.0,0.0
2024-01-03 04:45:00+00:00,10.030993499012965,19.075550426136363,2.460985183772325,2.5478294975611075,2.4159840978237495,0.0,0.0
2024-01-03 05:00:00+00:00,10.54025678885329,19.709801136363637,2.634074998925933,2.7801550573273763,2.637811670319663,0.0,0.0
2024-01-03 05:15:00+00:00,11.207525004387326,20.32665127840909,2.7883718342260604,2.966891807001296,2.817938354294959,0.0,0.0
2024-01-03 05:30:00+00:00,11.884294926724305,20.9,2.796169427615063,3.014694159107291,2.861207057910048,0.0,0.0
2024-01-03 05:45:00+00:00,12.571756066238565,21.44042461444805,2.930312398238164,3.0271877189009797,2.873516588362993,0.0,0.0
2024-01-03 06:00:00+00:00,13.358956128274864,21.960734577922075,2.9363485152749735,3.028875,2.8752038694620135,0.0,0.0
2024-01-03 06:15:00+00:00,14.22917918639805,22.438177252435064,2.9424211849942346,3.028875,2.876037738442421,0.0,0.0
2024-01-03 06:30:00+00:00,15.16570931417297,22.85,2.910382029585404,3.028875,2.876037738442421,0.0,0.0
2024-01-03 06:45:00+00:00,16.425506629624017,23.206901544401543,2.823163699588934,3.028875,2.877624414086342,0.0,0.0
2024-01-03 07:00:00+00:00,17.95071017606023,23.530308880308883,2.8411844008245546,3.028875,2.8471857525110247,0.0,0.0
2024-01-03 07:15:00+00:00,19.252372414973422,23.813561776061775,2.8796113642474124,3.028875,2.8471857525110247,0.0,0.0
2024-01-03 07:30:00+00:00,19.84154580785541,24.05,2.819842700887594,3.028875,2.845689348101616,0.0,0.0
2024-01-03 07:45:00+00:00,19.89060374711335,24.24881545608108,2.8271669688106225,3.028875,2.8456486381292345,0.0,0.0
2024-01-03 08:00:00+00:00,19.91443780115162,24.42353040540541,2.9039595180042297,3.028875,2.817842326283455,0.0,0.0
2024-01-03 08:15:00+00:00,19.937877695457875,24.573980152027026,2.8740663349552027,3.028875,2.817299596190453,0.0,0.0
2024-01-03 08:30:00+00:00,19.98575315551976,24.7,2.7239535380641944,3.028875,2.817504546761513,34.303664467778155,0.0
2024-01-03 08:45:00+00:00,20.436797006112833,24.818671875,2.752117877779016,3.028875,2.8173397101163866,0.0,0.0
2024-01-03 09:00:00+00:00,21.340212713884675,24.931874999999998,2.7418863351671767,3.028875,2.7928260184526446,0.0,0.0
2024-01-03 09:15:00+00:00,22.226535967130953,25.016640625000004,2.754844138511836,3.028875,2.7928260184526446,0.0,0.0
2024-01-03 09:30:00+00:00,22.62630245414734,25.05,2.829793438301449,3.028875,2.7931800104379656,0.0,0.0
2024-01-03 09:45:00+00:00,22.573315027684295,25.0425,2.8514088445053,3.028875,2.7932312704324724,0.0,0.0
2024-01-03 10:00:00+00:00,22.42838489118529,25.02166666666667,2.98411383403472,3.028875,2.772521085262299,0.0,0.0
2024-01-03 10:15:00+00:00,22.2125602589855,24.99,2.759762791525186,3.028875,2.7722806997299196,0.0,0.0
2024-01-03 10:30:00+00:00,21.94688934542011,24.95,2.7054695698576756,3.028875,2.7722806997299196,24.255407260674346,0.0
2024-01-03 10:45:00+00:00,21.398838369229093,24.873842429577465,2.8582642504862226,3.028875,2.7722806997299196,0.0,0.0
2024-01-03 11:00:00+00:00,20.482948557050573,24.736079812206572,2.858068681197533,3.028875,2.76017040681839,0.0,0.0
2024-01-03 11:15:00+00:00,19.44088063506696,24.542777288732392,2.802842446973412,3.028875,2.76028449010849,0.0,0.0
2024-01-03 11:30:00+00:00,18.514295329460666,24.3,2.744545572473846,3.028875,2.76028449010849,0.0,0.0
2024-01-03 11:45:00+00:00,17.743400739873362,23.788160211267606,2.810978151683728,3.028875,2.7609818048477175,0.0,0.0
2024-01-03 12:00:00+00:00,17.00388356806697,22.958920187793428,2.7246979343375686,3.028875,2.7600646681785586,22.813279924682373,0.0
2024-01-03 12:15:00+00:00,16.290622443404292,22.07522007042253,2.9279014573928706,3.028875,2.7601986594200136,0.0,0.0
2024-01-03 12:30:00+00:00,15.598495995248104,21.4,2.7649011120810387,3.028875,2.7601986594200136,0.0,0.0
2024-01-03 12:45:00+00:00,14.878228875313244,20.96582386363636,2.8999476431832045,3.028875,2.7601986594200136,0.0,0.0
2024-01-03 13:00:00+00:00,14.146726253532778,20.60469696969697,2.7695466862381215,3.028875,2.761226839542389,0.0,0.0
2024-01-03 13:15:00+00:00,13.498137536596852,20.27872159090909,2.8125343717823506,3.028875,2.7604149646759035,0.0,0.0
2024-01-03 13:30:00+00:00,13.026612131195607,19.95,2.8241322181535335,3.028875,2.7604149646759035,0.0,0.0
2024-01-03 13:45:00+00:00,12.685079624873989,19.590324017199013,2.7973292390649545,3.027634213722003,2.7591741783979065,0.0,0.0
2024-01-03 14:00:00+00:00,12.38681441689459,19.225257985257986,2.740252489625559,3.025121195210259,2.7695259879959035,0.0,0.0
